,1411812294219,41.1779401,-8.5984765,0.0,36.0
1290,1411814932000,41.17069247,-8.60506731,191.3000030517578,9.0
1291,1411814933000,41.17078799,-8.60498926,191.5,9.0
1292,1411814934000,41.17089066,-8.60490906,190.6999969482422,10.0
1293,1411814935000,41.17099076,-8.60482975,189.3999938964844,9.0
1294,1411814936000,41.17109467,-8.60474631,189.3999938964844,9.0
1295,1411814937000,41.17119931,-8.6046583,188.1999969482422,9.0
1296,1411814938000,41.17130885,-8.60456875,187.5,9.0
1297,1411814939000,41.17141898,-8.60447536,187.60000610351565,9.0
1298,1411814940000,41.17152989,-8.60437938,186.5,9.0
1299,1411814941000,41.17164286,-8.60429556,186.3000030517578,9.0
1300,1411814942000,41.17175192,-8.60422115,185.5,9.0
1301,1411814943000,41.17186209,-8.60416093,185.5,10.0
1302,1411814944000,41.17198275,-8.60412456,185.1999969482422,10.0
1303,1411814945000,41.17210365,-8.60412438,184.0,9.0
1304,1411814946000,41.17222471,-8.6041397,183.3999938964844,10.0
1305,1411814947000,41.17233845,-8.60419006,182.0,9.0
1306,1411814948000,41.17245033,-8.60426203,180.10000610351565,10.0
1307,1411814949000,41.17255555,-8.60436089,178.39999389648438,9.0
1308,1411814950000,41.17266153,-8.60447384,177.39999389648438,10.0
1309,1411814951000,41.17276118,-8.60460722,176.89999389648438,10.0
1310,1411814952000,41.17284952,-8.60475945,176.0,10.0
1311,1411814953000,41.17291753,-8.60492372,176.5,9.0
1312,1411814954000,41.17297098,-8.60508975,177.6999969482422,9.0
1313,1411814955000,41.17302027,-8.60525655,177.5,10.0
1314,1411814956000,41.17304618,-8.60539698,177.60000610351565,9.0
1315,1411814957000,41.17308163,-8.60549902,177.5,9.0
1316,1411814958000,41.17311717,-8.60556514,177.60000610351565,9.0
1317,1411814959000,41.17315834,-8.60560097,177.8000030517578,9.0
1318,1411814960000,41.17320225,-8.60563054,178.1999969482422,10.0
1319,1411814962000,41.17326066,-8.60565457,178.39999389648438,9.0
1320,1411814978000,41.1733042,-8.60563889,177.6999969482422,9.0
1321,1411815003000,41.17334897,-8.6056695,178.1999969482422,10.0
1322,1411815005000,41.1734431,-8.60567842,175.89999389648438,9.0
1323,1411815006000,41.17349768,-8.60567052,175.39999389648438,10.0
1324,1411815007000,41.17354737,-8.60563336,175.5,9.0
1325,1411815008000,41.17360279,-8.60550476,174.89999389648438,10.0
1326,1411815009000,41.17361838,-8.60541791,175.3000030517578,10.0
1327,1411815010000,41.17363622,-8.6053299,175.1999969482422,11.0
1328,1411815011000,41.17361743,-8.60521902,174.6999969482422,10.0
1329,1411815012000,41.17362004,-8.60509029,172.3000030517578,10.0
1330,1411815013000,41.17361712,-8.60497327,172.8000030517578,11.0
1331,1411815014000,41.17361669,-8.60481864,172.3000030517578,10.0
1332,1411815015000,41.17361313,-8.60468339,172.39999389648438,11.0
1333,1411815016000,41.17364753,-8.6045198,172.89999389648438,9.0
1334,1411815017000,41.17364992,-8.60437598,172.89999389648438,10.0
1335,1411815018000,41.17366325,-8.60422241,172.5,10.0
1336,1411815019000,41.17367499,-8.60407123,172.60000610351565,9.0
1337,1411815020000,41.17368664,-8.6039095,172.89999389648438,10.0
1338,1411815021000,41.17367981,-8.60375401,172.8000030517578,9.0
1339,1411815022000,41.1736828,-8.60360917,171.89999389648438,10.0
1340,1411815023000,41.17368283,-8.60344089,172.5,9.0
1341,1411815024000,41.17368558,-8.60328034,173.10000610351565,10.0
1342,1411815025000,41.17369771,-8.60312292,172.0,10.0
1343,1411815026000,41.17370375,-8.60296392,171.6999969482422,10.0
1344,1411815027000,41.1737106,-8.60280316,171.10000610351565,9.0
1345,1411815028000,41.17370963,-8.60263909,171.6999969482422,9.0
1346,1411815029000,41.17371569,-8.60247174,171.0,9.0
1347,1411815030000,41.17372339,-8.60230933,172.39999389648438,9.0
1348,1411815031000,41.1737275,-8.60214279,172.60000610351565,9.0
1349,1411815032000,41.1737328,-8.60198009,172.6999969482422,9.0
1350,1411815033000,41.17374841,-8.60180837,172.6999969482422,9.0
1351,1411815034000,41.1737597,-8.60164584,173.3000030517578,9.0
1352,1411815035000,41.17375943,-8.60149434,173.89999389648438,9.0
1353,1411815036000,41.17376098,-8.60134766,173.5,9.0
1354,1411815037000,41.17378241,-8.60120105,173.3000030517578,9.0
1355,1411815038000,41.17381212,-8.60106976,174.39999389648438,9.0
1356,1411815039000,41.17385052,-8.60095039,173.89999389648438,10.0
1357,1411815040000,41.1739051,-8.60082783,173.5,10.0
1358,1411815041000,41.17396052,-8.60073117,173.3000030517578,10.0
1359,1411815042000,41.17402053,-8.60063354,173.39999389648438,10.0
1360,1411815043000,41.17407739,-8.60054414,173.8000030517578,11.0
1361,1411815044000,41.17414152,-8.60045891,173.60000610351565,11.0
1362,1411815045000,41.1741946,-8.60038371,174.0,10.0
1363,1411815046000,41.17424948,-8.60031835,173.6999969482422,9.0
1364,1411815047000,41.17430114,-8.60025246,173.3000030517578,10.0
1365,1411815048000,41.17434746,-8.600193,173.10000610351565,11.0
1366,1411815049000,41.17440216,-8.60012919,172.8000030517578,11.0
1367,1411815050000,41.17445047,-8.60006224,172.8000030517578,11.0
1368,1411815051000,41.17448728,-8.60001354,172.6999969482422,12.0
1369,1411815052000,41.17453222,-8.59995902,172.89999389648438,11.0
1370,1411815053000,41.1745656,-8.59989842,173.10000610351565,12.0
1371,1411815054000,41.174603,-8.59985052,173.39999389648438,12.0
1372,1411815056000,41.17470176,-8.59979445,174.1999969482422,10.0
1373,1411815057000,41.17477063,-8.59978757,174.3000030517578,10.0
1374,1411815058000,41.17485068,-8.59980962,175.1999969482422,10.0
1375,1411815059000,41.17491257,-8.59983814,175.1999969482422,10.0
1376,1411815060000,41.17499391,-8.59989609,174.60000610351565,9.0
1377,1411815061000,41.1750852,-8.59994092,174.1999969482422,10.0
1378,1411815062000,41.17516725,-8.59999145,174.39999389648438,10.0
1379,1411815063000,41.17525718,-8.60004624,174.0,9.0
1380,1411815064000,41.17535557,-8.60008358,174.3000030517578,9.0
1381,1411815065000,41.17545946,-8.60012704,173.6999969482422,9.0
1382,1411815066000,41.17556046,-8.60015394,174.3000030517578,10.0
1383,1411815067000,41.17566454,-8.60015751,174.5,10.0
1384,1411815068000,41.17577401,-8.60015398,174.5,10.0
1385,1411815069000,41.17588075,-8.60014399,174.6999969482422,10.0
1386,1411815070000,41.17598846,-8.6001369,174.5,11.0
1387,1411815071000,41.17608775,-8.60011837,174.1999969482422,10.0
1388,1411815072000,41.17619845,-8.60008003,173.39999389648438,9.0
1389,1411815073000,41.17630259,-8.60003984,173.10000610351565,10.0
1390,1411815074000,41.17639523,-8.60000265,172.6999969482422,10.0
1391,1411815075000,41.17649435,-8.59993847,173.6999969482422,9.0
1392,1411815076000,41.17658318,-8.59989452,173.3000030517578,9.0
1393,1411815077000,41.17667395,-8.59984777,172.8000030517578,10.0
1394,1411815078000,41.17676595,-8.59979627,172.89999389648438,10.0
1395,1411815079000,41.17685899,-8.599758659999999,171.8000030517578,10.0
1396,1411815080000,41.17694026,-8.59972732,171.39999389648438,10.0
1397,1411815081000,41.17702834,-8.59968089,171.89999389648438,10.0
1398,1411815082000,41.17709585,-8.59964454,172.6999969482422,9.0
1399,1411815083000,41.17717111,-8.59959594,173.0,9.0
1400,1411815084000,41.17723458,-8.59955435,173.6999969482422,9.0
1401,1411815085000,41.1772932,-8.59952101,173.60000610351565,10.0
1402,1411815087000,41.17737089,-8.59948382,173.60000610351565,9.0
1403,1411815089000,41.17741208,-8.59945964,173.6999969482422,9.0
1404,1411815092000,41.17746856,-8.59943279,175.10000610351565,9.0
1405,1411815094000,41.17753894,-8.5993939,175.1999969482422,10.0
1406,1411815096000,41.17762453,-8.59934396,176.6999969482422,9.0
1407,1411815097000,41.17767399,-8.59931798,177.0,10.0
1408,1411815098000,41.17771879,-8.59929759,177.8000030517578,9.0
1409,1411815100000,41.17779377,-8.59923802,177.8000030517578,9.0
1410,1411815102000,41.17783955,-8.59913168,177.1999969482422,10.0
1411,1411815103000,41.17784276,-8.599066,177.5,10.0
1412,1411815104000,41.17781446,-8.59900368,178.0,10.0
1413,1411815105000,41.17779617,-8.59892256,178.1999969482422,10.0
1414,1411815106000,41.1777737,-8.59884154,178.8000030517578,10.0
1415,1411815107000,41.17774576,-8.59875882,178.8000030517578,9.0
1416,1411815108000,41.17771525,-8.59868874,178.1999969482422,9.0
1417,1411815109000,41.17769902,-8.59860984,178.10000610351565,9.0
1418,1411815110000,41.17770948,-8.59853983,176.39999389648438,9.0
1419,1411815111000,41.17774081,-8.59847587,176.89999389648438,9.0
1420,1411815112000,41.17778899,-8.59844065,177.10000610351565,9.0
1421,1411815113000,41.17784274,-8.59842276,176.6999969482422,10.0
1422,1411815114000,41.17788884,-8.5983929,177.0,10.0
1423,1411815115000,41.17795399,-8.59836669,178.10000610351565,10.0
1424,1411815116000,41.17802397,-8.59833015,178.3000030517578,10.0
1425,1411815117000,41.17810042,-8.59829385,176.39999389648438,9.0
1426,1411815118000,41.17816594,-8.59825788,177.1999969482422,9.0
1427,1411815119000,41.17825535,-8.59821134,175.1999969482422,9.0
1428,1411815120000,41.17833059,-8.59818232,175.6999969482422,9.0
1429,1411815121000,41.17839431,-8.59815257,176.6999969482422,10.0
1430,1411815122000,41.17846325,-8.59812778,176.89999389648438,11.0
1431,1411815123000,41.178534,-8.59808916,176.39999389648438,11.0
1432,1411815124000,41.17858753,-8.59804507,175.8000030517578,11.0
1433,1411815125000,41.17863404,-8.5979933,176.39999389648438,11.0
1434,1411815126000,41.17865221,-8.59791996,175.10000610351565,12.0
1435,1411815127000,41.17861398,-8.59783793,174.60000610351565,11.0
1436,1411815128000,41.17861099,-8.59774423,173.89999389648438,11.0
1437,1411815129000,41.17861101,-8.59765911,173.60000610351565,11.0
1438,1411815130000,41.17860664,-8.59756885,173.60000610351565,12.0
1439,1411815131000,41.17859997,-8.59750703,174.8000030517578,11.0
1440,1411815133000,41.17859344,-8.5973949,176.0,11.0
1441,1411815135000,41.17858909,-8.59731599,174.3000030517578,10.0
1442,1411815137000,41.17858448,-8.59719939,175.39999389648438,10.0
1443,1411815139000,41.17857736,-8.59708198,174.60000610351565,10.0
1444,1411815140000,41.17857509,-8.59701408,174.3000030517578,11.0
1445,1411815141000,41.17856726,-8.5969502,175.10000610351565,11.0
1446,1411815142000,41.17855934,-8.59688294,174.6999969482422,11.0
1447,1411815143000,41.17855914,-8.59680854,175.1999969482422,11.0
1448,1411815144000,41.17855281,-8.59673829,175.60000610351565,10.0
1449,1411815145000,41.17854775,-8.59667497,175.3000030517578,11.0
1450,1411815146000,41.17854854,-8.59659574,175.10000610351565,10.0
1451,1411815147000,41.17855549,-8.59648877,174.5,10.0
1452,1411815148000,41.17854574,-8.59642308,174.39999389648438,10.0
1453,1411815149000,41.17853507,-8.59635458,175.0,10.0
1454,1411815150000,41.17853583,-8.59628343,175.60000610351565,10.0
1455,1411815151000,41.17852946,-8.59621426,176.0,11.0
1456,1411815152000,41.17852273,-8.59615139,175.5,11.0
1457,1411815154000,41.1785182,-8.59604259,175.60000610351565,11.0
1458,1411815155000,41.17851868,-8.59598192,175.8000030517578,12.0
1459,1411815157000,41.17850105,-8.5958865,175.5,12.0
1460,1411815159000,41.17850373,-8.59578382,175.6999969482422,13.0
1461,1411815161000,41.17853746,-8.59567461,176.10000610351565,14.0
1462,1411815164000,41.17856573,-8.59562038,176.60000610351565,16.0
1463,1411815173000,41.17854592,-8.59556334,174.0,10.0
1464,1411815175000,41.17853992,-8.59547926,175.3000030517578,10.0
1465,1411815175352,41.1784973,-8.5950601,0.0,27.0
1466,1411815177000,41.1785332,-8.59536904,176.1999969482422,10.0
1467,1411815179000,41.17852641,-8.59525521,176.60000610351565,10.0
1468,1411815181000,41.17850113,-8.59517151,177.0,10.0
1469,1411815183000,41.17843919,-8.59514971,178.6999969482422,10.0
1470,1411815185000,41.17837112,-8.59517975,179.10000610351565,10.0
1471,1411815187000,41.17831694,-8.59519647,180.1999969482422,10.0
1472,1411815193000,41.17827133,-8.5952099,182.8000030517578,10.0
1473,1411815196000,41.17824637,-8.59527088,182.8999938964844,11.0
1474,1411815195893,41.178392,-8.5951583,0.0,34.244998931884766
1475,1411815201000,41.17821982,-8.5953282,181.1999969482422,10.0
1476,1411815215422,41.1783907,-8.595138,0.0,33.358001708984375
1477,1411815235390,41.1783562,-8.5951647,0.0,29.583999633789062
1478,1411815255389,41.1783996,-8.5951831,0.0,25.065000534057617
1479,1411815275531,41.1783889,-8.5951884,0.0,35.94300079345703
1480,1411815295453,41.1784078,-8.5951629,0.0,26.13500022888184
1481,1411815315457,41.178404,-8.5951526,0.0,33.178001403808594
1482,1411815335454,41.1783823,-8.595173,0.0,23.67200088500977
1483,1411815355497,41.1784082,-8.5951519,0.0,32.869998931884766
1484,1411815357000,41.17825697,-8.59529102,174.5,9.0
