,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
284,1457870046.0,41.174893467,-8.599914067,116.8,0.051,245.40,1.3,?,?
285,1457870047.0,41.17489325,-8.59991215,117.0,0.000,84.50,1.3,?,?
286,1457870048.0,41.174891,-8.59991365,117.3,0.051,76.30,2.3,3.7,4.3
287,1457870049.0,41.1748852,-8.599913583,117.6,0.051,82.90,2.3,3.7,4.3
288,1457870050.0,41.17488165,-8.59990985,118.7,0.000,34.20,2.3,3.7,4.3
289,1457870051.0,41.17487915,-8.599907783,119.3,0.051,38.60,2.3,3.7,4.3
290,1457870052.0,41.174877467,-8.599907017,119.8,0.051,54.60,2.3,3.7,4.3
291,1457870053.0,41.1748765,-8.599906233,120.2,0.051,53.50,2.3,3.7,4.3
292,1457870054.0,41.1748762,-8.599905767,120.6,0.000,321.60,2.3,3.7,4.3
293,1457870055.0,41.1748672,-8.599902083,120.7,1.492,161.80,2.3,3.7,4.3
294,1457870056.0,41.174840833,-8.599884733,120.7,3.961,155.60,2.3,3.7,4.3
295,1457870057.0,41.174803583,-8.599865483,121.0,4.784,158.30,2.3,3.7,4.3
296,1457870058.0,41.1747616,-8.599854983,121.0,5.093,170.30,2.3,3.7,4.3
297,1457870059.0,41.174714117,-8.599864567,121.4,6.276,192.20,1.3,?,?
298,1457870060.0,41.174658333,-8.5998973,121.7,7.459,205.40,1.3,?,?
299,1457870061.0,41.17459955,-8.599949217,121.4,8.488,217.40,1.3,?,?
300,1457870062.0,41.1745405,-8.60002635,121.0,9.311,225.40,1.5,?,?
301,1457870063.0,41.174487233,-8.600107933,121.5,9.414,229.60,1.8,?,?
302,1457870064.0,41.17443395,-8.600188883,124.0,9.672,228.60,1.8,?,?
303,1457870065.0,41.17437645,-8.6002747,125.8,10.237,228.00,1.8,?,?
304,1457870066.0,41.17431695,-8.600370333,127.5,11.009,228.70,1.8,?,?
305,1457870067.0,41.1742489,-8.600469917,128.3,11.832,226.90,1.4,?,?
306,1457870068.0,41.174173533,-8.600569683,128.9,12.347,225.40,1.4,?,?
307,1457870069.0,41.174105767,-8.600671733,129.7,12.244,226.20,1.4,?,?
308,1457870070.0,41.174022867,-8.600789967,129.9,12.141,229.00,1.6,?,?
309,1457870071.0,41.173961267,-8.600907167,130.3,11.575,236.00,1.5,?,?
310,1457870072.0,41.17391435,-8.60102905,130.7,11.318,244.00,1.5,?,?
311,1457870073.0,41.173880833,-8.601153467,131.1,11.163,250.90,1.5,?,?
312,1457870074.0,41.1738606,-8.601283233,131.0,11.318,260.20,1.5,?,?
313,1457870075.0,41.173844,-8.6014215,129.2,11.678,267.90,1.5,?,?
314,1457870076.0,41.173833167,-8.601563783,128.5,11.935,269.20,1.5,?,?
315,1457870077.0,41.1738239,-8.6017146,128.0,12.552,268.60,1.5,?,?
316,1457870078.0,41.1738129,-8.6018712,127.5,12.913,268.00,1.5,?,?
317,1457870079.0,41.17380345,-8.602031567,127.1,13.273,267.70,1.5,?,?
318,1457870080.0,41.173795133,-8.602195583,126.5,13.581,267.50,1.5,?,?
319,1457870081.0,41.173787417,-8.602362783,125.9,13.839,267.50,1.5,?,?
320,1457870082.0,41.17378055,-8.602531433,125.3,14.044,267.60,1.5,?,?
321,1457870083.0,41.17377435,-8.60269855,124.9,13.993,267.70,1.5,?,?
