gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1518257914.00	41.243244217	-8.558984133	96.8	12.913	77.10	1.3	2.0	2.4
1518257915.00	41.243269650	-8.558840050	97.3	12.141	76.90	1.3	2.0	2.4
1518257916.00	41.243294100	-8.558702800	98.1	11.626	76.90	1.3	2.0	2.4
1518257917.00	41.243318550	-8.558566800	98.8	11.729	76.90	1.3	2.0	2.4
1518257918.00	41.243342550	-8.558429167	99.5	11.884	77.50	1.3	2.0	2.4
1518257919.00	41.243367650	-8.558294233	100.2	11.626	77.30	1.3	2.0	2.4
1518257920.00	41.243392583	-8.558160183	100.9	11.472	77.00	1.3	2.0	2.4
1518257921.00	41.243417667	-8.558026667	101.7	11.524	76.80	1.3	2.0	2.4
1518257922.00	41.243442067	-8.557892550	102.4	11.575	77.30	1.3	2.0	2.4
1518257923.00	41.243466150	-8.557757850	103.1	11.626	77.40	1.3	2.0	2.4
1518257924.00	41.243490200	-8.557623583	103.9	11.626	77.40	1.3	2.0	2.4
1518257925.00	41.243514017	-8.557490083	104.6	11.472	77.30	1.3	2.0	2.4
1518257926.00	41.243537650	-8.557357317	105.3	11.472	77.20	1.3	2.0	2.4
1518257927.00	41.243561267	-8.557225067	105.9	11.421	77.10	1.3	2.0	2.4
1518257928.00	41.243585150	-8.557091383	106.2	11.575	77.10	1.3	2.0	2.4
1518257929.00	41.243609233	-8.556955150	106.4	11.781	77.10	1.3	2.0	2.4
1518257930.00	41.243631717	-8.556814317	106.4	12.038	77.20	1.3	2.0	2.4
1518257931.00	41.243653917	-8.556673350	106.5	11.935	77.30	1.3	2.0	2.4
1518257932.00	41.243676817	-8.556535717	106.4	11.678	77.00	1.3	2.0	2.4
1518257933.00	41.243698300	-8.556398317	106.3	11.626	77.00	1.3	2.0	2.4
1518257934.00	41.243716533	-8.556258083	105.8	11.678	77.00	1.3	2.0	2.4
1518257935.00	41.243738067	-8.556118167	105.3	11.987	77.10	1.3	2.0	2.4
1518257936.00	41.243761450	-8.555976267	104.9	12.244	77.10	1.3	2.0	2.4
1518257937.00	41.243786167	-8.555832833	104.4	12.347	76.70	1.3	2.0	2.4
1518257938.00	41.243811350	-8.555690000	103.9	12.244	76.70	1.3	2.0	2.4
1518257939.00	41.243836550	-8.555547967	103.6	12.192	76.80	1.3	2.0	2.4
1518257940.00	41.243861933	-8.555409183	103.5	11.832	76.60	1.3	2.0	2.4
1518257941.00	41.243886667	-8.555274500	103.6	11.472	76.70	1.3	2.0	2.4
1518257942.00	41.243910067	-8.555146733	104.0	10.803	76.90	1.3	2.0	2.4
1518257943.00	41.243931933	-8.555026350	104.4	10.135	77.10	1.3	2.0	2.4
1518257944.00	41.243946517	-8.554914783	104.8	9.054	82.50	1.3	2.0	2.4
1518257945.00	41.243944450	-8.554814500	105.1	8.128	98.00	1.3	2.0	2.4
1518257946.00	41.243919933	-8.554724583	105.1	8.128	117.30	1.3	2.0	2.4
1518257947.00	41.243880017	-8.554641617	104.9	8.540	126.40	1.3	2.0	2.4
1518257948.00	41.243842417	-8.554554500	104.9	8.694	118.60	1.0	?	?
1518257949.00	41.243820550	-8.554459850	105.1	8.797	103.30	1.0	?	?
1518257950.00	41.243817500	-8.554359717	104.8	8.797	84.90	1.0	?	?
1518257951.00	41.243839667	-8.554258417	104.4	8.797	67.10	1.0	?	?
1518257952.00	41.243883600	-8.554171950	104.0	8.900	49.00	1.0	?	?
1518257953.00	41.243947967	-8.554112467	103.6	8.951	28.50	1.0	?	?
1518257954.00	41.244026050	-8.554079683	103.4	9.054	9.10	1.0	?	?
1518257955.00	41.244103317	-8.554078667	102.6	9.157	350.50	1.0	?	?
1518257956.00	41.244177633	-8.554112183	101.5	9.157	332.80	0.9	?	?
1518257957.00	41.244243517	-8.554175267	100.5	9.106	315.70	0.9	?	?
1518257958.00	41.244285667	-8.554259600	99.6	8.797	295.20	0.9	?	?
1518257959.00	41.244299650	-8.554360650	98.9	8.746	276.10	0.9	?	?
1518257960.00	41.244296067	-8.554463200	98.8	8.643	261.50	0.9	?	?
1518257961.00	41.244275700	-8.554560800	99.1	8.797	246.30	0.8	?	?
1518257962.00	41.244230767	-8.554646733	99.2	8.900	229.20	0.8	?	?
1518257963.00	41.244170550	-8.554714867	99.1	9.003	215.40	0.8	?	?
1518257964.00	41.244105350	-8.554777783	99.4	8.746	215.10	0.8	?	?
1518257965.00	41.244045667	-8.554848767	99.3	8.848	225.10	0.8	?	?
1518257966.00	41.243995617	-8.554938283	99.0	9.877	238.90	0.8	?	?
1518257967.00	41.243957967	-8.555052150	98.8	11.009	252.50	0.8	?	?
1518257968.00	41.243931050	-8.555183467	98.6	11.729	258.80	0.9	?	?
1518257969.00	41.243909400	-8.555321583	98.2	11.832	258.40	0.8	?	?
1518257970.00	41.243886583	-8.555460183	98.3	11.781	257.70	0.8	?	?
1518257971.00	41.243864767	-8.555594950	98.5	11.524	257.20	0.8	?	?
1518257972.00	41.243843350	-8.555728033	98.8	11.318	257.20	0.8	?	?
1518257973.00	41.243821567	-8.555860817	99.3	11.266	257.50	0.8	?	?
1518257974.00	41.243799083	-8.555992617	99.8	11.266	257.30	0.8	?	?
1518257975.00	41.243777383	-8.556121317	99.7	11.318	256.70	1.3	2.0	2.4
1518257976.00	41.243752017	-8.556252383	100.6	11.472	256.60	1.3	2.0	2.4
1518257977.00	41.243726567	-8.556386083	101.6	11.678	257.00	1.3	2.0	2.4
1518257978.00	41.243702200	-8.556517917	102.1	11.678	256.60	1.3	2.0	2.4
1518257979.00	41.243677333	-8.556653183	102.5	11.781	257.00	1.3	2.0	2.4
1518257980.00	41.243652583	-8.556790167	102.8	11.832	257.10	1.3	2.0	2.4
1518257981.00	41.243627167	-8.556929033	103.3	11.832	257.10	1.3	2.0	2.4
1518257982.00	41.243602617	-8.557065800	103.5	11.781	257.00	1.3	2.0	2.4
1518257983.00	41.243577583	-8.557203300	103.4	11.884	256.70	1.3	2.0	2.4
1518257984.00	41.243552417	-8.557342600	103.1	12.089	256.90	1.3	2.0	2.4
1518257985.00	41.243526667	-8.557486150	102.6	12.398	257.00	1.3	2.0	2.4
1518257986.00	41.243501683	-8.557629533	102.1	12.347	257.40	1.3	2.0	2.4
1518257987.00	41.243477317	-8.557773250	101.5	12.347	257.50	1.3	2.0	2.4
1518257988.00	41.243453067	-8.557917383	100.8	12.398	257.60	1.3	2.0	2.4
1518257989.00	41.243428550	-8.558061933	100.2	12.398	257.40	1.3	2.0	2.4
1518257990.00	41.243403033	-8.558206033	99.6	12.398	256.70	1.3	2.0	2.4
1518257991.00	41.243376917	-8.558350500	99.0	12.450	256.80	1.3	2.0	2.4
1518257992.00	41.243349917	-8.558494533	98.2	12.450	256.70	1.3	2.0	2.4
1518257993.00	41.243322950	-8.558638750	97.4	12.450	256.50	1.3	2.0	2.4
1518257994.00	41.243296650	-8.558783467	96.7	12.450	257.00	1.3	2.0	2.4
1518257995.00	41.243271633	-8.558928533	96.0	12.450	257.30	1.3	2.0	2.4
1518257996.00	41.243247333	-8.559072517	95.7	12.295	257.40	1.3	2.0	2.4
1518257997.00	41.243223817	-8.559213517	96.0	11.935	257.30	1.3	2.0	2.4
1518257998.00	41.243200733	-8.559350033	96.7	11.524	257.40	1.3	2.0	2.4
1518257999.00	41.243178300	-8.559484917	97.4	11.524	257.60	1.3	2.0	2.4
1518258000.00	41.243155600	-8.559621233	98.1	11.832	257.30	1.3	2.0	2.4
1518258001.00	41.243132217	-8.559762017	98.8	12.192	257.60	1.3	2.0	2.4
1518258002.00	41.243108967	-8.559903533	99.4	12.141	257.70	1.3	2.0	2.4
1518258003.00	41.243084050	-8.560047033	100.1	12.552	256.70	1.3	2.0	2.4
1518258004.00	41.243056450	-8.560202450	100.9	13.890	256.60	1.3	2.0	2.4
1518258005.00	41.243026233	-8.560374083	101.8	15.382	256.90	1.3	2.0	2.4
1518258006.00	41.242993083	-8.560560483	102.6	16.565	256.90	1.3	2.0	2.4
1518258007.00	41.242959967	-8.560758250	103.5	17.285	257.60	1.3	2.0	2.4
1518258008.00	41.242926633	-8.560951700	104.4	16.514	257.40	1.3	2.0	2.4
1518258009.00	41.242892400	-8.561144867	105.3	16.719	256.80	1.3	2.0	2.4
1518258010.00	41.242857633	-8.561337283	106.2	16.411	256.50	1.3	2.0	2.4
1518258011.00	41.242825150	-8.561519350	107.0	15.279	256.60	1.3	2.0	2.4
1518258012.00	41.242794950	-8.561689617	107.6	14.199	256.70	1.3	2.0	2.4
1518258013.00	41.242771817	-8.561846717	108.3	12.810	257.20	1.3	2.0	2.4
1518258014.00	41.242752633	-8.561988483	108.5	11.369	260.60	1.3	2.0	2.4
1518258015.00	41.242749300	-8.562117683	108.6	10.340	273.70	1.3	2.0	2.4
1518258016.00	41.242773533	-8.562237467	108.6	10.392	292.60	1.3	2.0	2.4
1518258017.00	41.242816500	-8.562347917	108.6	10.752	303.10	1.4	2.0	2.4
1518258018.00	41.242857350	-8.562458150	108.4	10.700	295.90	1.3	2.0	2.4
1518258019.00	41.242873967	-8.562572533	108.6	9.877	275.40	1.3	2.0	2.4
1518258020.00	41.242863033	-8.562687033	108.7	9.774	255.20	1.3	2.0	2.4
1518258021.00	41.242821333	-8.562788933	108.7	9.929	233.60	1.3	2.0	2.4
1518258022.00	41.242756567	-8.562864867	108.5	9.929	213.80	1.4	2.0	2.4
1518258023.00	41.242674617	-8.562912550	108.6	9.774	195.30	1.4	2.0	2.4
1518258024.00	41.242587233	-8.562920417	108.5	9.723	176.20	1.4	2.0	2.4
1518258025.00	41.242502483	-8.562890500	108.3	9.929	157.20	1.3	2.0	2.4
1518258026.00	41.242427250	-8.562825500	108.2	10.340	139.40	1.3	2.0	2.4
1518258027.00	41.242368667	-8.562737333	108.1	10.392	124.60	1.4	2.0	2.4
1518258028.00	41.242318667	-8.562641767	107.7	9.826	120.30	1.4	2.0	2.4
1518258029.00	41.242267900	-8.562549550	107.7	9.672	129.60	1.4	2.0	2.4
1518258030.00	41.242201267	-8.562473217	107.9	9.877	146.10	1.3	2.0	2.4
1518258031.00	41.242116983	-8.562416250	108.3	11.009	159.30	1.3	2.0	2.4
1518258032.00	41.242018950	-8.562377717	109.1	11.832	166.90	1.3	2.0	2.4
1518258033.00	41.241916383	-8.562342967	109.8	11.832	167.20	1.3	2.0	2.4
1518258034.00	41.241812200	-8.562309800	110.2	11.832	166.70	1.3	2.0	2.4
1518258035.00	41.241706033	-8.562282050	110.6	12.038	170.00	1.3	2.0	2.4
1518258036.00	41.241600717	-8.562261583	111.0	11.729	173.00	1.3	2.0	2.4
1518258037.00	41.241497017	-8.562248333	111.3	11.575	175.90	1.4	2.0	2.5
1518258038.00	41.241395417	-8.562239283	111.7	11.421	177.50	1.3	2.0	2.4
1518258039.00	41.241294467	-8.562234117	112.1	11.215	178.70	1.3	2.0	2.4
1518258040.00	41.241193850	-8.562230683	112.6	11.215	179.50	1.3	2.0	2.4
1518258041.00	41.241096800	-8.562227917	112.8	11.215	179.90	1.3	2.0	2.4
1518258042.00	41.241000033	-8.562226917	112.7	11.318	180.00	1.3	2.0	2.4
1518258043.00	41.240899883	-8.562225417	112.8	11.369	178.90	1.3	2.0	2.4
1518258044.00	41.240798850	-8.562222950	112.8	11.369	178.50	1.3	2.0	2.4
1518258045.00	41.240696283	-8.562220200	113.0	11.575	178.80	1.3	2.0	2.4
1518258046.00	41.240591250	-8.562219867	113.1	11.781	180.20	1.3	2.0	2.4
1518258047.00	41.240484083	-8.562230000	113.1	12.038	185.50	1.3	2.0	2.4
1518258048.00	41.240376167	-8.562256583	113.2	12.192	194.10	1.3	2.0	2.4
1518258049.00	41.240270600	-8.562300800	113.2	12.244	201.10	1.3	2.0	2.4
1518258050.00	41.240170183	-8.562359350	113.3	12.089	207.30	1.4	2.0	2.5
1518258051.00	41.240077100	-8.562433100	113.4	11.987	214.30	1.4	2.0	2.5
1518258052.00	41.239989583	-8.562516800	113.7	11.935	221.00	1.4	2.0	2.5
1518258053.00	41.239908417	-8.562612733	114.2	12.038	226.80	1.4	2.0	2.5
1518258054.00	41.239836383	-8.562720033	114.2	11.987	231.20	1.3	2.0	2.4
1518258055.00	41.239769217	-8.562830333	114.2	11.781	232.60	1.3	2.0	2.4
1518258056.00	41.239705333	-8.562942317	113.9	11.678	233.80	1.3	2.0	2.4
1518258057.00	41.239642833	-8.563056583	113.5	11.678	235.60	1.3	2.0	2.4
1518258058.00	41.239578200	-8.563167950	113.3	11.884	238.10	1.3	2.0	2.4
1518258059.00	41.239521367	-8.563288000	112.9	11.935	241.40	1.3	2.0	2.4
1518258060.00	41.239472333	-8.563416817	112.2	12.244	244.30	1.3	2.0	2.4
1518258061.00	41.239432633	-8.563552833	111.3	12.501	246.90	1.3	2.0	2.4
1518258062.00	41.239391450	-8.563687650	110.7	12.450	249.50	1.4	2.0	2.4
1518258063.00	41.239358167	-8.563826967	109.7	12.398	253.80	1.3	2.0	2.4
1518258064.00	41.239327767	-8.563967467	109.1	12.089	255.10	1.3	?	?
1518258065.00	41.239301700	-8.564105850	108.0	11.832	256.80	1.9	2.1	2.8
1518258066.00	41.239277950	-8.564246767	106.8	11.935	258.20	4.2	10.3	11.1
1518258067.00	41.239253483	-8.564391767	105.8	12.295	258.50	4.2	10.3	11.1
1518258068.00	41.239210000	-8.564547850	106.0	12.861	255.80	4.2	10.3	11.1
1518258069.00	41.239182183	-8.564697233	105.9	11.575	252.60	4.2	10.3	11.1
1518258070.00	41.239143450	-8.564844983	105.7	11.266	250.60	4.2	10.3	11.1
1518258071.00	41.239098517	-8.564962533	105.9	11.369	247.60	3.5	?	?
1518258072.00	41.239048900	-8.565076933	104.9	11.729	245.20	2.6	?	?
1518258073.00	41.239002133	-8.565208800	107.0	12.089	247.10	2.6	?	?
1518258074.00	41.238958317	-8.565342683	107.3	12.244	246.90	2.5	?	?
1518258075.00	41.238906383	-8.565472550	108.1	12.244	245.70	2.5	?	?
1518258076.00	41.238856300	-8.565603000	109.4	11.987	244.10	2.5	?	?
1518258077.00	41.238809367	-8.565733117	110.9	11.678	243.60	2.5	?	?
1518258078.00	41.238774533	-8.565853433	111.2	11.369	243.20	1.4	2.0	2.4
1518258079.00	41.238739050	-8.565965383	110.6	10.752	242.60	1.4	2.0	2.4
1518258080.00	41.238699600	-8.566072000	110.5	9.877	242.00	1.4	2.0	2.4
1518258081.00	41.238664967	-8.566165133	110.5	8.180	242.80	1.4	2.0	2.4
1518258082.00	41.238638850	-8.566240967	110.4	6.122	245.60	1.4	2.0	2.4
1518258083.00	41.238626483	-8.566298467	110.0	3.961	252.70	1.4	2.0	2.4
1518258084.00	41.238614783	-8.566335800	109.8	2.727	242.00	1.4	2.0	2.4
1518258085.00	41.238593567	-8.566351550	109.5	2.624	195.50	1.9	2.1	2.8
1518258086.00	41.238574467	-8.566341700	108.9	2.778	155.80	1.3	2.0	2.4
1518258087.00	41.238557567	-8.566324483	108.5	2.727	130.80	1.4	?	?
1518258088.00	41.238552400	-8.566317533	108.2	1.029	132.60	1.3	?	?
1518258089.00	41.238552350	-8.566315767	107.9	0.051	241.70	1.3	2.0	2.4
1518258090.00	41.238559983	-8.566317533	107.9	1.080	341.50	1.3	2.0	2.4
1518258091.00	41.238573483	-8.566325317	108.3	1.235	334.20	1.2	?	?
1518258092.00	41.238571967	-8.566318617	107.6	0.463	305.20	1.2	?	?
1518258093.00	41.238565933	-8.566304967	107.1	1.492	110.90	1.2	?	?
1518258094.00	41.238563933	-8.566269567	106.9	3.498	90.70	1.2	?	?
1518258095.00	41.238570883	-8.566223933	106.8	4.527	69.30	1.2	?	?
1518258096.00	41.238589583	-8.566175033	106.8	5.453	59.30	1.2	?	?
1518258097.00	41.238617867	-8.566114533	106.8	6.276	59.30	1.2	?	?
1518258098.00	41.238652183	-8.566044600	106.8	7.459	58.50	1.2	?	?
1518258099.00	41.238694250	-8.565956467	106.8	9.414	59.60	1.2	?	?
1518258100.00	41.238743933	-8.565847767	106.8	11.266	60.90	1.3	?	?
1518258101.00	41.238795267	-8.565731833	107.4	11.421	61.40	1.8	2.1	2.8
1518258102.00	41.238845817	-8.565615450	108.0	11.421	62.20	1.8	2.1	2.8
1518258103.00	41.238894767	-8.565495033	108.4	11.626	63.90	1.8	2.1	2.8
1518258104.00	41.238940500	-8.565371400	108.7	11.575	66.20	1.8	2.1	2.8
1518258105.00	41.238987483	-8.565246783	108.8	11.472	65.50	1.4	?	?
1518258106.00	41.239030817	-8.565121483	108.8	11.318	66.80	1.4	?	?
1518258107.00	41.239072983	-8.564996767	108.7	11.318	67.40	1.4	?	?
1518258108.00	41.239114383	-8.564873150	108.5	11.266	67.30	1.5	?	?
1518258109.00	41.239153833	-8.564751767	108.4	11.061	68.70	1.4	?	?
1518258110.00	41.239187383	-8.564629250	108.1	11.009	71.20	1.4	?	?
1518258111.00	41.239218017	-8.564506133	108.1	11.061	72.80	1.4	?	?
1518258112.00	41.239246967	-8.564376633	107.9	11.626	73.70	2.5	?	?
1518258113.00	41.239280783	-8.564237067	108.5	12.398	72.90	2.5	?	?
1518258114.00	41.239328067	-8.564131667	108.0	11.215	66.00	20.3	?	?
1518258115.00	41.239366833	-8.564004550	107.8	11.266	73.90	20.4	?	?
1518258116.00	41.239398817	-8.563888517	107.9	11.112	72.60	3.7	?	?
1518258117.00	41.239429017	-8.563776550	108.2	10.546	72.30	5.7	2.5	6.2
1518258118.00	41.239472667	-8.563663600	108.0	10.495	70.00	5.7	?	?
1518258119.00	41.239512833	-8.563554567	108.0	10.495	68.10	3.0	?	?
1518258120.00	41.239557333	-8.563444817	108.1	10.752	63.70	3.0	?	?
1518258121.00	41.239601117	-8.563330233	108.3	11.112	61.10	1.7	?	?
1518258122.00	41.239643017	-8.563183417	109.9	11.472	57.50	1.3	?	?
1518258123.00	41.239694683	-8.563023183	112.6	11.626	54.90	1.3	?	?
1518258124.00	41.239754800	-8.562895017	114.0	11.626	52.30	1.3	?	?
1518258125.00	41.239813533	-8.562783583	114.5	11.472	51.20	1.3	?	?
1518258126.00	41.239874833	-8.562677133	115.0	11.369	49.80	1.3	?	?
1518258127.00	41.239939117	-8.562574467	115.3	11.318	47.50	1.3	?	?
1518258128.00	41.240010733	-8.562480217	115.6	11.369	41.30	1.3	?	?
1518258129.00	41.240092383	-8.562395550	115.8	11.729	34.30	1.4	?	?
1518258130.00	41.240183283	-8.562322367	115.9	12.089	27.70	1.3	?	?
1518258131.00	41.240282767	-8.562263900	115.9	12.398	20.70	1.3	?	?
1518258132.00	41.240388300	-8.562220067	115.6	12.450	13.90	1.6	?	?
1518258133.00	41.240494417	-8.562193817	115.3	11.935	7.00	1.6	?	?
1518258134.00	41.240597517	-8.562186333	115.5	11.472	1.40	1.3	2.0	2.4
1518258135.00	41.240697850	-8.562186950	115.3	11.369	358.90	1.9	2.4	3.0
1518258136.00	41.240791567	-8.562192217	114.2	11.421	358.80	1.9	2.4	3.0
1518258137.00	41.240891250	-8.562195017	113.3	11.575	358.70	1.9	2.4	3.0
1518258138.00	41.240994683	-8.562196683	112.5	11.781	359.00	1.9	2.4	3.0
1518258139.00	41.241100983	-8.562197533	111.7	11.987	359.30	1.9	2.4	3.0
1518258140.00	41.241209350	-8.562198867	110.9	12.192	359.00	1.9	2.4	3.0
1518258141.00	41.241319417	-8.562200667	110.0	12.347	358.80	1.9	2.4	3.0
1518258142.00	41.241429950	-8.562205067	109.4	12.347	357.50	2.3	4.0	4.6
1518258143.00	41.241539883	-8.562210883	108.9	12.141	356.60	1.9	2.4	3.0
1518258144.00	41.241647317	-8.562226600	108.6	11.987	353.00	1.9	2.4	3.0
1518258145.00	41.241752917	-8.562247633	108.2	11.832	350.20	1.9	2.4	3.0
1518258146.00	41.241856000	-8.562275600	107.8	11.626	347.10	3.3	5.2	6.2
1518258147.00	41.241955600	-8.562309750	107.3	11.369	344.00	3.3	5.2	6.2
1518258148.00	41.242049617	-8.562346383	106.7	10.700	342.90	1.6	2.9	3.3
1518258149.00	41.242136633	-8.562379617	106.0	9.826	344.40	1.6	2.9	3.3
1518258150.00	41.242214867	-8.562402533	105.6	8.540	350.20	1.6	2.9	3.3
1518258151.00	41.242276350	-8.562405533	105.5	6.276	3.40	1.6	2.9	3.3
1518258152.00	41.242329200	-8.562391050	105.5	5.813	18.90	1.6	2.9	3.3
1518258153.00	41.242379067	-8.562357100	106.2	6.431	34.70	0.9	?	?
1518258154.00	41.242441000	-8.562310767	105.3	7.614	37.80	0.9	?	?
1518258155.00	41.242505400	-8.562260167	105.1	8.488	30.80	0.9	?	?
1518258156.00	41.242573400	-8.562213117	105.1	8.900	25.80	0.9	?	?
1518258157.00	41.242640267	-8.562158983	105.1	9.054	33.10	1.0	?	?
1518258158.00	41.242694783	-8.562082133	105.2	9.209	50.50	1.0	?	?
1518258159.00	41.242731883	-8.561980550	105.0	9.929	69.10	1.0	?	?
1518258160.00	41.242755583	-8.561858500	104.9	11.061	80.00	1.0	?	?
1518258161.00	41.242780850	-8.561725933	104.8	12.141	79.70	1.0	?	?
1518258162.00	41.242806333	-8.561582033	104.2	12.552	78.40	1.0	?	?
1518258163.00	41.242831717	-8.561438250	103.7	12.295	77.40	1.0	?	?
1518258164.00	41.242857683	-8.561296383	103.1	12.192	77.10	1.0	?	?
1518258165.00	41.242882183	-8.561154183	102.5	12.141	77.20	1.0	?	?
1518258166.00	41.242906667	-8.561012417	101.8	12.141	77.10	1.0	?	?
1518258167.00	41.242930667	-8.560870350	101.3	12.141	77.40	1.0	?	?
1518258168.00	41.242954817	-8.560728717	100.6	12.089	77.20	1.0	?	?
1518258169.00	41.242979000	-8.560587067	100.0	12.089	77.10	1.0	?	?
1518258170.00	41.243002883	-8.560446150	99.4	12.038	77.00	1.0	?	?
1518258171.00	41.243026867	-8.560305017	98.8	12.089	77.20	1.0	?	?
1518258172.00	41.243050017	-8.560165467	98.2	11.987	77.20	1.0	?	?
1518258173.00	41.243073433	-8.560025350	97.5	11.987	77.40	1.0	?	?
1518258174.00	41.243097067	-8.559885467	96.9	11.935	77.80	1.0	?	?
1518258175.00	41.243121483	-8.559745367	96.4	11.935	77.60	1.0	?	?
1518258176.00	41.243146250	-8.559607367	95.8	11.832	76.90	1.1	?	?
1518258177.00	41.243170667	-8.559469917	95.3	11.781	76.80	1.1	?	?
1518258178.00	41.243194150	-8.559332450	94.7	11.832	77.40	1.1	?	?
1518258179.00	41.243217883	-8.559195617	94.2	11.729	77.10	1.1	?	?
1518258180.00	41.243241800	-8.559060683	94.1	11.524	76.70	1.1	?	?
1518258181.00	41.243264933	-8.558928200	94.5	11.369	76.60	1.1	?	?
1518258182.00	41.243287767	-8.558796417	95.1	11.369	76.70	1.1	?	?
1518258183.00	41.243311283	-8.558663350	95.8	11.421	76.40	1.0	?	?
1518258184.00	41.243333967	-8.558526467	96.6	11.626	76.90	1.0	?	?
1518258185.00	41.243355950	-8.558389100	97.4	11.678	77.40	1.0	?	?
1518258186.00	41.243377500	-8.558251083	98.2	11.884	77.70	1.0	?	?
1518258187.00	41.243399817	-8.558112550	98.9	11.832	77.20	1.0	?	?
1518258188.00	41.243422567	-8.557974267	99.6	11.832	77.00	1.0	?	?
1518258189.00	41.243445000	-8.557836550	100.3	11.781	77.30	1.0	?	?
1518258190.00	41.243467800	-8.557699717	101.1	11.626	77.30	1.0	?	?
1518258191.00	41.243490517	-8.557565600	101.7	11.472	77.30	1.0	?	?
1518258192.00	41.243512667	-8.557431850	102.5	11.318	77.40	1.0	?	?
1518258193.00	41.243534333	-8.557296983	103.3	11.369	77.50	1.0	?	?
1518258194.00	41.243558133	-8.557165217	103.9	11.266	76.80	1.0	?	?
1518258195.00	41.243581117	-8.557029317	104.3	11.729	76.70	1.0	?	?
1518258196.00	41.243604600	-8.556889750	104.5	11.987	76.90	1.0	?	?
1518258197.00	41.243628083	-8.556747700	104.6	12.141	77.40	1.0	?	?
1518258198.00	41.243651233	-8.556604733	104.8	12.192	77.60	1.0	?	?
1518258199.00	41.243674900	-8.556463467	104.9	12.089	77.10	1.0	?	?
1518258200.00	41.243699333	-8.556324850	104.8	11.935	76.80	1.0	?	?
1518258201.00	41.243723933	-8.556186633	104.5	12.089	76.60	1.0	?	?
1518258202.00	41.243752183	-8.556050217	104.2	12.141	76.50	1.0	?	?
1518258203.00	41.243780917	-8.555912867	103.7	12.244	76.30	1.0	?	?
1518258204.00	41.243811383	-8.555777100	103.1	12.244	76.50	1.0	?	?
1518258205.00	41.243843633	-8.555641633	102.8	12.295	76.90	1.1	?	?
1518258206.00	41.243869283	-8.555502433	102.3	11.987	77.40	1.1	?	?
1518258207.00	41.243893283	-8.555367383	102.1	11.524	77.50	1.1	?	?
1518258208.00	41.243915733	-8.555237467	102.1	11.009	77.70	1.1	?	?
1518258209.00	41.243937383	-8.555114133	102.3	10.340	77.40	1.1	?	?
1518258210.00	41.243958667	-8.554999400	102.6	9.517	77.10	1.1	?	?
1518258211.00	41.243974150	-8.554891367	102.9	8.746	83.40	1.0	?	?
1518258212.00	41.243965383	-8.554788100	103.2	8.591	105.10	1.1	?	?
1518258213.00	41.243931150	-8.554693800	103.1	9.106	123.70	1.1	?	?
1518258214.00	41.243889633	-8.554601583	102.9	9.311	123.30	1.1	?	?
1518258215.00	41.243852767	-8.554504000	102.8	9.157	113.20	1.0	?	?
1518258216.00	41.243835817	-8.554398067	102.5	9.157	93.00	1.0	?	?
1518258217.00	41.243847567	-8.554291800	102.3	9.260	73.20	1.0	?	?
1518258218.00	41.243888117	-8.554196933	102.1	9.414	53.00	1.0	?	?
1518258219.00	41.243949917	-8.554122967	101.7	9.620	31.20	1.1	?	?
1518258220.00	41.244029000	-8.554082533	101.4	9.826	10.80	1.1	?	?
1518258221.00	41.244118283	-8.554086517	101.3	9.826	351.00	1.1	?	?
1518258222.00	41.244197467	-8.554120100	100.8	9.929	332.90	1.1	?	?
1518258223.00	41.244262983	-8.554183233	100.2	9.826	316.40	1.1	?	?
1518258224.00	41.244309617	-8.554275367	99.7	9.414	295.50	0.8	?	?
1518258225.00	41.244322517	-8.554382567	99.2	9.363	273.80	0.8	?	?
1518258226.00	41.244307517	-8.554488517	98.8	9.466	254.10	0.8	?	?
1518258227.00	41.244262200	-8.554588483	98.7	9.723	235.70	0.8	?	?
1518258228.00	41.244199583	-8.554669267	98.6	9.929	219.40	0.8	?	?
1518258229.00	41.244126583	-8.554738367	98.6	9.929	213.70	0.8	?	?
1518258230.00	41.244058250	-8.554816517	98.5	9.877	223.20	0.8	?	?
1518258231.00	41.244002267	-8.554908500	98.2	10.186	236.60	0.8	?	?
1518258232.00	41.243963900	-8.555021833	97.8	11.009	252.00	0.8	?	?
1518258233.00	41.243938883	-8.555153800	97.4	12.089	258.70	0.9	?	?
1518258234.00	41.243915117	-8.555296017	97.2	12.501	258.40	1.0	?	?
1518258235.00	41.243890433	-8.555439300	97.2	12.398	257.90	1.0	?	?
1518258236.00	41.243867050	-8.555569817	97.0	12.089	256.90	1.6	2.9	3.3
1518258237.00	41.243842150	-8.555704883	97.6	11.729	256.90	1.6	2.9	3.3
1518258238.00	41.243817983	-8.555837233	98.4	11.575	256.70	1.7	2.9	3.3
1518258239.00	41.243793683	-8.555969250	99.2	11.421	256.70	1.7	2.9	3.3
1518258240.00	41.243769400	-8.556101817	100.2	11.318	257.10	1.7	2.9	3.3
1518258241.00	41.243744267	-8.556236583	101.3	11.215	257.10	1.7	2.9	3.3
1518258242.00	41.243720067	-8.556370450	102.1	11.163	257.10	1.4	2.0	2.4
1518258243.00	41.243696100	-8.556506183	102.6	11.575	257.00	1.4	2.0	2.4
1518258244.00	41.243671133	-8.556644300	102.9	11.884	256.80	1.4	2.0	2.4
